# "agency"="noaa"
# "unit"="meters"
# "datum"="NAVD"
# "station_id"="9414290"
# "item"="elev"
# "timezone"="LST"
# "source"="http://tidesandcurrents.noaa.gov/"
Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2019-12-14 11:30,2.023,0.048,0,0,0,0,v
2019-12-14 11:36,2.027,0.049,0,0,0,0,v
2019-12-14 11:42,2.034,0.057,0,0,0,0,v
2019-12-14 11:48,2.030,0.052,0,0,0,0,v
2019-12-14 11:54,2.055,0.058,0,0,0,0,v
2019-12-14 12:00,2.053,0.060,0,0,0,0,v
2019-12-14 12:06,2.050,0.063,0,0,0,0,v
2019-12-14 12:12,2.048,0.070,0,0,0,0,v
2019-12-14 12:18,2.037,0.059,0,0,0,0,v
2019-12-14 12:24,2.026,0.070,0,0,0,0,v
2019-12-14 12:30,2.026,0.070,0,0,0,0,v
2019-12-14 12:36,2.008,0.071,0,0,0,0,v
2019-12-14 12:42,1.981,0.058,0,0,0,0,v
2019-12-14 12:48,1.986,0.060,0,0,0,0,v
2019-12-14 12:54,1.974,0.058,0,0,0,0,v
2019-12-14 13:00,1.952,0.047,0,0,0,0,v
2019-12-14 13:06,1.923,0.056,0,0,0,0,v
2019-12-14 13:12,1.900,0.063,0,0,0,0,v
2019-12-14 13:18,1.877,0.047,0,0,0,0,v
2019-12-14 13:24,1.839,0.059,0,0,0,0,v
2019-12-14 13:30,1.811,0.060,0,0,0,0,v
2019-12-14 13:36,1.796,0.064,0,0,0,0,v
2019-12-14 13:42,1.765,0.061,0,0,0,0,v
2019-12-14 13:48,1.724,0.066,0,0,0,0,v
2019-12-14 13:54,1.684,0.062,0,0,0,0,v
2019-12-14 14:00,1.637,0.061,0,0,0,0,v
2019-12-14 14:06,1.579,0.064,0,0,0,0,v
2019-12-14 14:12,1.552,0.053,0,0,0,0,v
2019-12-14 14:18,1.505,0.066,0,0,0,0,v
2019-12-14 14:24,1.459,0.060,0,0,0,0,v
2019-12-14 14:30,1.411,0.076,0,0,0,0,v
2019-12-14 14:36,1.356,0.073,0,0,0,0,v
2019-12-14 14:42,1.281,0.046,0,0,0,0,v
2019-12-14 14:48,1.240,0.051,0,0,0,0,v
2019-12-14 14:54,1.210,0.062,0,0,0,0,v
2019-12-14 15:00,1.136,0.052,0,0,0,0,v
2019-12-14 15:06,1.092,0.055,0,0,0,0,v
2019-12-14 15:12,1.047,0.045,0,0,0,0,v
2019-12-14 15:18,1.011,0.048,0,0,0,0,v
2019-12-14 15:24,0.937,0.051,0,0,0,0,v
2019-12-14 15:30,0.884,0.052,0,0,0,0,v
2019-12-14 15:36,0.849,0.051,0,0,0,0,v
2019-12-14 15:42,0.793,0.038,0,0,0,0,v
2019-12-14 15:48,0.736,0.066,0,0,0,0,v
2019-12-14 15:54,0.697,0.052,0,0,0,0,v
2019-12-14 16:00,0.641,0.047,0,0,0,0,v
2019-12-14 16:06,0.580,0.057,0,0,0,0,v
2019-12-14 16:12,0.545,0.058,0,0,0,0,v
2019-12-14 16:18,0.499,0.052,0,0,0,0,v
2019-12-14 16:24,0.450,0.066,0,0,0,0,v
2019-12-14 16:30,0.400,0.061,0,0,0,0,v
2019-12-14 16:36,0.362,0.048,0,0,0,0,v
2019-12-14 16:42,0.320,0.062,0,0,0,0,v
2019-12-14 16:48,0.290,0.058,0,0,0,0,v
2019-12-14 16:54,0.233,0.056,0,0,0,0,v
2019-12-14 17:00,0.210,0.067,0,0,0,0,v
2019-12-14 17:06,0.174,0.054,0,0,0,0,v
2019-12-14 17:12,0.130,0.063,0,0,0,0,v
2019-12-14 17:18,0.091,0.066,0,0,0,0,v
2019-12-14 17:24,0.078,0.061,0,0,0,0,v
2019-12-14 17:30,0.050,0.057,0,0,0,0,v
2019-12-14 17:36,-0.001,0.069,0,0,0,0,v
2019-12-14 17:42,-0.015,0.058,0,0,0,0,v
2019-12-14 17:48,-0.034,0.064,0,0,0,0,v
2019-12-14 17:54,-0.050,0.060,0,0,0,0,v
2019-12-14 18:00,-0.085,0.059,0,0,0,0,v
2019-12-14 18:06,-0.103,0.052,0,0,0,0,v
2019-12-14 18:12,-0.127,0.051,0,0,0,0,v
2019-12-14 18:18,-0.132,0.059,0,0,0,0,v
2019-12-14 18:24,-0.166,0.065,0,0,0,0,v
2019-12-14 18:30,-0.194,0.059,0,0,0,0,v
2019-12-14 18:36,-0.187,0.051,0,0,0,0,v
2019-12-14 18:42,-0.192,0.054,0,0,0,0,v
2019-12-14 18:48,-0.208,0.068,0,0,0,0,v
2019-12-14 18:54,-0.221,0.053,0,0,0,0,v
2019-12-14 19:00,-0.211,0.045,0,0,0,0,v
2019-12-14 19:06,-0.191,0.042,0,0,0,0,v
2019-12-14 19:12,-0.208,0.046,0,0,0,0,v
2019-12-14 19:18,-0.220,0.051,0,0,0,0,v
2019-12-14 19:24,-0.227,0.054,0,0,0,0,v
2019-12-14 19:30,-0.220,0.057,0,0,0,0,v
2019-12-14 19:36,-0.218,0.050,0,0,0,0,v
2019-12-14 19:42,-0.216,0.040,0,0,0,0,v
2019-12-14 19:48,-0.201,0.051,0,0,0,0,v
2019-12-14 19:54,-0.187,0.046,0,0,0,0,v
2019-12-14 20:00,-0.193,0.053,0,0,0,0,v
2019-12-14 20:06,-0.168,0.038,0,0,0,0,v
2019-12-14 20:12,-0.165,0.049,0,0,0,0,v
2019-12-14 20:18,-0.135,0.042,0,0,0,0,v
2019-12-14 20:24,-0.107,0.040,0,0,0,0,v
2019-12-14 20:30,-0.096,0.053,0,0,0,0,v
2019-12-14 20:36,-0.065,0.039,0,0,0,0,v
2019-12-14 20:42,-0.024,0.032,0,0,0,0,v
2019-12-14 20:48,-0.002,0.046,0,0,0,0,v
2019-12-14 20:54,0.021,0.034,0,0,0,0,v
2019-12-14 21:00,0.050,0.036,0,0,0,0,v
2019-12-14 21:06,0.090,0.037,0,0,0,0,v
2019-12-14 21:12,0.109,0.033,0,0,0,0,v
2019-12-14 21:18,0.165,0.036,0,0,0,0,v
2019-12-14 21:24,0.201,0.031,0,0,0,0,v
2019-12-14 21:30,0.245,0.033,0,0,0,0,v
2019-12-14 21:36,0.270,0.036,0,0,0,0,v
2019-12-14 21:42,0.287,0.028,0,0,0,0,v
2019-12-14 21:48,0.325,0.028,0,0,0,0,v
2019-12-14 21:54,0.351,0.033,0,0,0,0,v
2019-12-14 22:00,0.399,0.036,0,0,0,0,v
2019-12-14 22:06,0.433,0.030,0,0,0,0,v
2019-12-14 22:12,0.469,0.032,0,0,0,0,v
2019-12-14 22:18,0.504,0.032,0,0,0,0,v
2019-12-14 22:24,0.537,0.033,0,0,0,0,v
2019-12-14 22:30,0.571,0.033,0,0,0,0,v
2019-12-14 22:36,0.616,0.030,0,0,0,0,v
2019-12-14 22:42,0.646,0.029,0,0,0,0,v
2019-12-14 22:48,0.683,0.031,0,0,0,0,v
2019-12-14 22:54,0.721,0.032,0,0,0,0,v
2019-12-14 23:00,0.759,0.039,0,0,0,0,v
2019-12-14 23:06,0.791,0.033,0,0,0,0,v
2019-12-14 23:12,0.826,0.035,0,0,0,0,v
2019-12-14 23:18,0.865,0.041,0,0,0,0,v
2019-12-14 23:24,0.883,0.037,0,0,0,0,v
2019-12-14 23:30,0.924,0.041,0,0,0,0,v
2019-12-14 23:36,0.951,0.043,0,0,0,0,v
2019-12-14 23:42,0.988,0.032,0,0,0,0,v
2019-12-14 23:48,1.017,0.035,0,0,0,0,v
2019-12-14 23:54,1.059,0.037,0,0,0,0,v
2019-12-15 00:00,1.090,0.035,0,0,0,0,v
2019-12-15 00:06,1.121,0.037,0,0,0,0,v
2019-12-15 00:12,1.143,0.037,0,0,0,0,v
2019-12-15 00:18,1.175,0.032,0,0,0,0,v
2019-12-15 00:24,1.209,0.037,0,0,0,0,v
2019-12-15 00:30,1.236,0.041,0,0,0,0,v
2019-12-15 00:36,1.256,0.040,0,0,0,0,v
2019-12-15 00:42,1.287,0.044,0,0,0,0,v
2019-12-15 00:48,1.308,0.040,0,0,0,0,v
2019-12-15 00:54,1.323,0.034,0,0,0,0,v
2019-12-15 01:00,1.362,0.031,0,0,0,0,v
2019-12-15 01:06,1.388,0.037,0,0,0,0,v
2019-12-15 01:12,1.402,0.032,0,0,0,0,v
2019-12-15 01:18,1.410,0.039,0,0,0,0,v
2019-12-15 01:24,1.432,0.042,0,0,0,0,v
2019-12-15 01:30,1.441,0.033,0,0,0,0,v
2019-12-15 01:36,1.464,0.039,0,0,0,0,v
2019-12-15 01:42,1.471,0.035,0,0,0,0,v
2019-12-15 01:48,1.487,0.035,0,0,0,0,v
2019-12-15 01:54,1.489,0.028,0,0,0,0,v
2019-12-15 02:00,1.503,0.034,0,0,0,0,v
2019-12-15 02:06,1.509,0.026,0,0,0,0,v
2019-12-15 02:12,1.522,0.033,0,0,0,0,v
2019-12-15 02:18,1.529,0.028,0,0,0,0,v
2019-12-15 02:24,1.530,0.032,0,0,0,0,v
2019-12-15 02:30,1.541,0.034,0,0,0,0,v
2019-12-15 02:36,1.532,0.031,0,0,0,0,v
2019-12-15 02:42,1.536,0.036,0,0,0,0,v
2019-12-15 02:48,1.531,0.031,0,0,0,0,v
2019-12-15 02:54,1.519,0.031,0,0,0,0,v
2019-12-15 03:00,1.509,0.039,0,0,0,0,v
2019-12-15 03:06,1.493,0.030,0,0,0,0,v
2019-12-15 03:12,1.483,0.038,0,0,0,0,v
2019-12-15 03:18,1.472,0.032,0,0,0,0,v
2019-12-15 03:24,1.472,0.041,0,0,0,0,v
2019-12-15 03:30,1.463,0.039,0,0,0,0,v
2019-12-15 03:36,1.453,0.037,0,0,0,0,v
2019-12-15 03:42,1.445,0.039,0,0,0,0,v
2019-12-15 03:48,1.427,0.044,0,0,0,0,v
2019-12-15 03:54,1.405,0.045,0,0,0,0,v
2019-12-15 04:00,1.392,0.035,0,0,0,0,v
2019-12-15 04:06,1.377,0.039,0,0,0,0,v
2019-12-15 04:12,1.374,0.048,0,0,0,0,v
2019-12-15 04:18,1.354,0.042,0,0,0,0,v
2019-12-15 04:24,1.347,0.040,0,0,0,0,v
2019-12-15 04:30,1.324,0.030,0,0,0,0,v
2019-12-15 04:36,1.305,0.040,0,0,0,0,v
2019-12-15 04:42,1.278,0.044,0,0,0,0,v
2019-12-15 04:48,1.259,0.038,0,0,0,0,v
2019-12-15 04:54,1.227,0.039,0,0,0,0,v
2019-12-15 05:00,1.214,0.041,0,0,0,0,v
2019-12-15 05:06,1.192,0.054,0,0,0,0,v
2019-12-15 05:12,1.162,0.047,0,0,0,0,v
2019-12-15 05:18,1.145,0.044,0,0,0,0,v
2019-12-15 05:24,1.111,0.037,0,0,0,0,v
2019-12-15 05:30,1.093,0.043,0,0,0,0,v
2019-12-15 05:36,1.081,0.044,0,0,0,0,v
2019-12-15 05:42,1.078,0.035,0,0,0,0,v
2019-12-15 05:48,1.060,0.036,0,0,0,0,v
2019-12-15 05:54,1.040,0.040,0,0,0,0,v
2019-12-15 06:00,1.030,0.034,0,0,0,0,v
2019-12-15 06:06,1.017,0.038,0,0,0,0,v
2019-12-15 06:12,1.010,0.039,0,0,0,0,v
2019-12-15 06:18,1.013,0.035,0,0,0,0,v
2019-12-15 06:24,1.009,0.036,0,0,0,0,v
2019-12-15 06:30,1.002,0.039,0,0,0,0,v
2019-12-15 06:36,0.988,0.039,0,0,0,0,v
2019-12-15 06:42,0.992,0.037,0,0,0,0,v
2019-12-15 06:48,0.994,0.038,0,0,0,0,v
2019-12-15 06:54,0.987,0.037,0,0,0,0,v
2019-12-15 07:00,0.992,0.037,0,0,0,0,v
2019-12-15 07:06,0.990,0.036,0,0,0,0,v
2019-12-15 07:12,0.982,0.036,0,0,0,0,v
2019-12-15 07:18,0.974,0.043,0,0,0,0,v
2019-12-15 07:24,0.982,0.046,0,0,0,0,v
2019-12-15 07:30,0.996,0.032,0,0,0,0,v
2019-12-15 07:36,1.002,0.041,0,0,0,0,v
2019-12-15 07:42,1.014,0.040,0,0,0,0,v
2019-12-15 07:48,1.017,0.046,0,0,0,0,v
2019-12-15 07:54,1.028,0.043,0,0,0,0,v
2019-12-15 08:00,1.048,0.037,0,0,0,0,v
2019-12-15 08:06,1.064,0.040,0,0,0,0,v
2019-12-15 08:12,1.089,0.039,0,0,0,0,v
2019-12-15 08:18,1.098,0.038,0,0,0,0,v
2019-12-15 08:24,1.101,0.037,0,0,0,0,v
2019-12-15 08:30,1.124,0.039,0,0,0,0,v
2019-12-15 08:36,1.154,0.031,0,0,0,0,v
2019-12-15 08:42,1.163,0.033,0,0,0,0,v
2019-12-15 08:48,1.180,0.032,0,0,0,0,v
2019-12-15 08:54,1.199,0.030,0,0,0,0,v
2019-12-15 09:00,1.214,0.034,0,0,0,0,v
2019-12-15 09:06,1.239,0.039,0,0,0,0,v
2019-12-15 09:12,1.272,0.039,0,0,0,0,v
2019-12-15 09:18,1.295,0.033,0,0,0,0,v
2019-12-15 09:24,1.317,0.037,0,0,0,0,v
2019-12-15 09:30,1.334,0.036,0,0,0,0,v
2019-12-15 09:36,1.359,0.037,0,0,0,0,v
2019-12-15 09:42,1.386,0.036,0,0,0,0,v
2019-12-15 09:48,1.410,0.036,0,0,0,0,v
2019-12-15 09:54,1.452,0.038,0,0,0,0,v
2019-12-15 10:00,1.482,0.036,0,0,0,0,v
2019-12-15 10:06,1.504,0.042,0,0,0,0,v
2019-12-15 10:12,1.522,0.037,0,0,0,0,v
2019-12-15 10:18,1.546,0.045,0,0,0,0,v
2019-12-15 10:24,1.557,0.042,0,0,0,0,v
2019-12-15 10:30,1.583,0.040,0,0,0,0,v
2019-12-15 10:36,1.592,0.043,0,0,0,0,v
2019-12-15 10:42,1.615,0.039,0,0,0,0,v
2019-12-15 10:48,1.640,0.044,0,0,0,0,v
2019-12-15 10:54,1.656,0.046,0,0,0,0,v
2019-12-15 11:00,1.686,0.050,0,0,0,0,v
2019-12-15 11:06,1.701,0.039,0,0,0,0,v
2019-12-15 11:12,1.730,0.043,0,0,0,0,v
2019-12-15 11:18,1.759,0.039,0,0,0,0,v
2019-12-15 11:24,1.782,0.044,0,0,0,0,v
2019-12-15 11:30,1.789,0.038,0,0,0,0,v
2019-12-15 11:36,1.809,0.036,0,0,0,0,v
2019-12-15 11:42,1.817,0.042,0,0,0,0,v
2019-12-15 11:48,1.837,0.038,0,0,0,0,v
2019-12-15 11:54,1.853,0.033,0,0,0,0,v
2019-12-15 12:00,1.877,0.034,0,0,0,0,v
2019-12-15 12:06,1.889,0.044,0,0,0,0,v
2019-12-15 12:12,1.891,0.036,0,0,0,0,v
2019-12-15 12:18,1.909,0.035,0,0,0,0,v
2019-12-15 12:24,1.907,0.037,0,0,0,0,v
2019-12-15 12:30,1.911,0.034,0,0,0,0,v
2019-12-15 12:36,1.915,0.034,0,0,0,0,v
2019-12-15 12:42,1.916,0.035,0,0,0,0,v
2019-12-15 12:48,1.917,0.035,0,0,0,0,v
2019-12-15 12:54,1.926,0.028,0,0,0,0,v
2019-12-15 13:00,1.915,0.030,0,0,0,0,v
2019-12-15 13:06,1.913,0.032,0,0,0,0,v
2019-12-15 13:12,1.918,0.038,0,0,0,0,v
2019-12-15 13:18,1.904,0.036,0,0,0,0,v
2019-12-15 13:24,1.894,0.031,0,0,0,0,v
2019-12-15 13:30,1.884,0.033,0,0,0,0,v
2019-12-15 13:36,1.862,0.030,0,0,0,0,v
2019-12-15 13:42,1.846,0.033,0,0,0,0,v
2019-12-15 13:48,1.827,0.040,0,0,0,0,v
2019-12-15 13:54,1.816,0.038,0,0,0,0,v
2019-12-15 14:00,1.782,0.042,0,0,0,0,v
2019-12-15 14:06,1.750,0.046,0,0,0,0,v
2019-12-15 14:12,1.718,0.045,0,0,0,0,v
2019-12-15 14:18,1.696,0.044,0,0,0,0,v
2019-12-15 14:24,1.676,0.044,0,0,0,0,v
2019-12-15 14:30,1.647,0.043,0,0,0,0,v
2019-12-15 14:36,1.615,0.047,0,0,0,0,v
2019-12-15 14:42,1.576,0.038,0,0,0,0,v
2019-12-15 14:48,1.521,0.051,0,0,0,0,v
2019-12-15 14:54,1.485,0.042,0,0,0,0,v
2019-12-15 15:00,1.435,0.042,0,0,0,0,v
2019-12-15 15:06,1.388,0.044,0,0,0,0,v
2019-12-15 15:12,1.338,0.044,0,0,0,0,v
2019-12-15 15:18,1.289,0.037,0,0,0,0,v
2019-12-15 15:24,1.238,0.041,0,0,0,0,v
2019-12-15 15:30,1.191,0.045,0,0,0,0,v
2019-12-15 15:36,1.145,0.041,0,0,0,0,v
2019-12-15 15:42,1.089,0.039,0,0,0,0,v
2019-12-15 15:48,1.039,0.046,0,0,0,0,v
2019-12-15 15:54,0.993,0.038,0,0,0,0,v
2019-12-15 16:00,0.939,0.046,0,0,0,0,v
2019-12-15 16:06,0.892,0.033,0,0,0,0,v
2019-12-15 16:12,0.837,0.044,0,0,0,0,v
2019-12-15 16:18,0.785,0.052,0,0,0,0,v
2019-12-15 16:24,0.730,0.039,0,0,0,0,v
2019-12-15 16:30,0.684,0.061,0,0,0,0,v
2019-12-15 16:36,0.637,0.048,0,0,0,0,v
2019-12-15 16:42,0.596,0.055,0,0,0,0,v
2019-12-15 16:48,0.533,0.055,0,0,0,0,v
2019-12-15 16:54,0.487,0.057,0,0,0,0,v
2019-12-15 17:00,0.429,0.044,0,0,0,0,v
2019-12-15 17:06,0.395,0.049,0,0,0,0,v
2019-12-15 17:12,0.360,0.062,0,0,0,0,v
2019-12-15 17:18,0.329,0.047,0,0,0,0,v
2019-12-15 17:24,0.291,0.043,0,0,0,0,v
2019-12-15 17:30,0.257,0.048,0,0,0,0,v
2019-12-15 17:36,0.219,0.057,0,0,0,0,v
2019-12-15 17:42,0.172,0.049,0,0,0,0,v
2019-12-15 17:48,0.134,0.048,0,0,0,0,v
2019-12-15 17:54,0.104,0.053,0,0,0,0,v
2019-12-15 18:00,0.065,0.041,0,0,0,0,v
2019-12-15 18:06,0.027,0.050,0,0,0,0,v
2019-12-15 18:12,-0.001,0.047,0,0,0,0,v
2019-12-15 18:18,-0.037,0.056,0,0,0,0,v
2019-12-15 18:24,-0.077,0.055,0,0,0,0,v
2019-12-15 18:30,-0.108,0.066,0,0,0,0,v
2019-12-15 18:36,-0.129,0.047,0,0,0,0,v
2019-12-15 18:42,-0.152,0.065,0,0,0,0,v
2019-12-15 18:48,-0.181,0.049,0,0,0,0,v
2019-12-15 18:54,-0.188,0.054,0,0,0,0,v
2019-12-15 19:00,-0.213,0.061,0,0,0,0,v
2019-12-15 19:06,-0.238,0.059,0,0,0,0,v
2019-12-15 19:12,-0.250,0.057,0,0,0,0,v
2019-12-15 19:18,-0.259,0.067,0,0,0,0,v
2019-12-15 19:24,-0.264,0.046,0,0,0,0,v
2019-12-15 19:30,-0.273,0.049,0,0,0,0,v
2019-12-15 19:36,-0.277,0.039,0,0,0,0,v
2019-12-15 19:42,-0.277,0.045,0,0,0,0,v
2019-12-15 19:48,-0.272,0.039,0,0,0,0,v
2019-12-15 19:54,-0.282,0.046,0,0,0,0,v
2019-12-15 20:00,-0.289,0.046,0,0,0,0,v
2019-12-15 20:06,-0.297,0.042,0,0,0,0,v
2019-12-15 20:12,-0.296,0.059,0,0,0,0,v
2019-12-15 20:18,-0.289,0.044,0,0,0,0,v
2019-12-15 20:24,-0.282,0.048,0,0,0,0,v
2019-12-15 20:30,-0.279,0.048,0,0,0,0,v
2019-12-15 20:36,-0.264,0.033,0,0,0,0,v
2019-12-15 20:42,-0.257,0.041,0,0,0,0,v
2019-12-15 20:48,-0.264,0.034,0,0,0,0,v
2019-12-15 20:54,-0.243,0.039,0,0,0,0,v
2019-12-15 21:00,-0.227,0.038,0,0,0,0,v
2019-12-15 21:06,-0.196,0.031,0,0,0,0,v
2019-12-15 21:12,-0.166,0.039,0,0,0,0,v
2019-12-15 21:18,-0.143,0.036,0,0,0,0,v
2019-12-15 21:24,-0.109,0.035,0,0,0,0,v
2019-12-15 21:30,-0.087,0.034,0,0,0,0,v
2019-12-15 21:36,-0.064,0.034,0,0,0,0,v
2019-12-15 21:42,-0.035,0.035,0,0,0,0,v
2019-12-15 21:48,-0.011,0.034,0,0,0,0,v
2019-12-15 21:54,0.014,0.033,0,0,0,0,v
2019-12-15 22:00,0.049,0.036,0,0,0,0,v
2019-12-15 22:06,0.080,0.035,0,0,0,0,v
2019-12-15 22:12,0.115,0.041,0,0,0,0,v
2019-12-15 22:18,0.132,0.039,0,0,0,0,v
2019-12-15 22:24,0.181,0.033,0,0,0,0,v
2019-12-15 22:30,0.202,0.036,0,0,0,0,v
2019-12-15 22:36,0.248,0.032,0,0,0,0,v
2019-12-15 22:42,0.301,0.031,0,0,0,0,v
2019-12-15 22:48,0.338,0.033,0,0,0,0,v
2019-12-15 22:54,0.374,0.029,0,0,0,0,v
2019-12-15 23:00,0.398,0.031,0,0,0,0,v
2019-12-15 23:06,0.429,0.032,0,0,0,0,v
2019-12-15 23:12,0.478,0.028,0,0,0,0,v
2019-12-15 23:18,0.507,0.027,0,0,0,0,v
2019-12-15 23:24,0.543,0.038,0,0,0,0,v
2019-12-15 23:30,0.576,0.037,0,0,0,0,v
2019-12-15 23:36,0.607,0.044,0,0,0,0,v
2019-12-15 23:42,0.635,0.044,0,0,0,0,v
2019-12-15 23:48,0.664,0.043,0,0,0,0,v
2019-12-15 23:54,0.699,0.035,0,0,0,0,v
2019-12-16 00:00,0.733,0.036,0,0,0,0,v
2019-12-16 00:06,0.771,0.038,0,0,0,0,v
2019-12-16 00:12,0.815,0.037,0,0,0,0,v
2019-12-16 00:18,0.852,0.034,0,0,0,0,v
2019-12-16 00:24,0.898,0.043,0,0,0,0,v
2019-12-16 00:30,0.925,0.043,0,0,0,0,v
2019-12-16 00:36,0.964,0.044,0,0,0,0,v
2019-12-16 00:42,0.994,0.036,0,0,0,0,v
2019-12-16 00:48,1.022,0.037,0,0,0,0,v
2019-12-16 00:54,1.055,0.034,0,0,0,0,v
2019-12-16 01:00,1.089,0.044,0,0,0,0,v
2019-12-16 01:06,1.114,0.032,0,0,0,0,v
2019-12-16 01:12,1.141,0.040,0,0,0,0,v
2019-12-16 01:18,1.172,0.037,0,0,0,0,v
2019-12-16 01:24,1.200,0.036,0,0,0,0,v
2019-12-16 01:30,1.220,0.030,0,0,0,0,v
2019-12-16 01:36,1.246,0.039,0,0,0,0,v
2019-12-16 01:42,1.269,0.038,0,0,0,0,v
2019-12-16 01:48,1.278,0.031,0,0,0,0,v
2019-12-16 01:54,1.300,0.033,0,0,0,0,v
2019-12-16 02:00,1.329,0.030,0,0,0,0,v
2019-12-16 02:06,1.356,0.032,0,0,0,0,v
2019-12-16 02:12,1.374,0.035,0,0,0,0,v
2019-12-16 02:18,1.395,0.036,0,0,0,0,v
2019-12-16 02:24,1.414,0.038,0,0,0,0,v
2019-12-16 02:30,1.426,0.039,0,0,0,0,v
2019-12-16 02:36,1.441,0.030,0,0,0,0,v
2019-12-16 02:42,1.453,0.030,0,0,0,0,v
2019-12-16 02:48,1.461,0.034,0,0,0,0,v
2019-12-16 02:54,1.468,0.033,0,0,0,0,v
2019-12-16 03:00,1.471,0.038,0,0,0,0,v
2019-12-16 03:06,1.477,0.034,0,0,0,0,v
2019-12-16 03:12,1.475,0.030,0,0,0,0,v
2019-12-16 03:18,1.465,0.032,0,0,0,0,v
2019-12-16 03:24,1.468,0.031,0,0,0,0,v
2019-12-16 03:30,1.471,0.024,0,0,0,0,v
2019-12-16 03:36,1.467,0.031,0,0,0,0,v
2019-12-16 03:42,1.468,0.028,0,0,0,0,v
2019-12-16 03:48,1.467,0.032,0,0,0,0,v
2019-12-16 03:54,1.464,0.034,0,0,0,0,v
2019-12-16 04:00,1.462,0.032,0,0,0,0,v
2019-12-16 04:06,1.455,0.031,0,0,0,0,v
2019-12-16 04:12,1.450,0.033,0,0,0,0,v
2019-12-16 04:18,1.423,0.031,0,0,0,0,v
2019-12-16 04:24,1.420,0.032,0,0,0,0,v
2019-12-16 04:30,1.427,0.030,0,0,0,0,v
2019-12-16 04:36,1.411,0.043,0,0,0,0,v
2019-12-16 04:42,1.398,0.038,0,0,0,0,v
2019-12-16 04:48,1.375,0.024,0,0,0,0,v
2019-12-16 04:54,1.361,0.032,0,0,0,0,v
2019-12-16 05:00,1.334,0.031,0,0,0,0,v
2019-12-16 05:06,1.307,0.031,0,0,0,0,v
2019-12-16 05:12,1.303,0.036,0,0,0,0,v
2019-12-16 05:18,1.267,0.031,0,0,0,0,v
2019-12-16 05:24,1.253,0.029,0,0,0,0,v
2019-12-16 05:30,1.242,0.033,0,0,0,0,v
2019-12-16 05:36,1.229,0.030,0,0,0,0,v
2019-12-16 05:42,1.203,0.032,0,0,0,0,v
2019-12-16 05:48,1.180,0.032,0,0,0,0,v
2019-12-16 05:54,1.164,0.035,0,0,0,0,v
2019-12-16 06:00,1.132,0.035,0,0,0,0,v
2019-12-16 06:06,1.113,0.042,0,0,0,0,v
2019-12-16 06:12,1.093,0.033,0,0,0,0,v
2019-12-16 06:18,1.086,0.042,0,0,0,0,v
2019-12-16 06:24,1.071,0.027,0,0,0,0,v
2019-12-16 06:30,1.051,0.029,0,0,0,0,v
2019-12-16 06:36,1.029,0.028,0,0,0,0,v
2019-12-16 06:42,1.010,0.030,0,0,0,0,v
2019-12-16 06:48,1.004,0.033,0,0,0,0,v
2019-12-16 06:54,0.988,0.032,0,0,0,0,v
2019-12-16 07:00,0.977,0.036,0,0,0,0,v
2019-12-16 07:06,0.959,0.034,0,0,0,0,v
2019-12-16 07:12,0.934,0.037,0,0,0,0,v
2019-12-16 07:18,0.921,0.038,0,0,0,0,v
2019-12-16 07:24,0.923,0.039,0,0,0,0,v
2019-12-16 07:30,0.919,0.033,0,0,0,0,v
2019-12-16 07:36,0.912,0.031,0,0,0,0,v
2019-12-16 07:42,0.909,0.030,0,0,0,0,v
2019-12-16 07:48,0.892,0.034,0,0,0,0,v
2019-12-16 07:54,0.889,0.041,0,0,0,0,v
2019-12-16 08:00,0.904,0.030,0,0,0,0,v
2019-12-16 08:06,0.905,0.034,0,0,0,0,v
2019-12-16 08:12,0.914,0.028,0,0,0,0,v
2019-12-16 08:18,0.914,0.029,0,0,0,0,v
2019-12-16 08:24,0.922,0.026,0,0,0,0,v
2019-12-16 08:30,0.918,0.033,0,0,0,0,v
2019-12-16 08:36,0.926,0.030,0,0,0,0,v
2019-12-16 08:42,0.946,0.039,0,0,0,0,v
2019-12-16 08:48,0.953,0.031,0,0,0,0,v
2019-12-16 08:54,0.958,0.034,0,0,0,0,v
2019-12-16 09:00,0.966,0.038,0,0,0,0,v
2019-12-16 09:06,0.979,0.034,0,0,0,0,v
2019-12-16 09:12,0.998,0.047,0,0,0,0,v
2019-12-16 09:18,1.012,0.044,0,0,0,0,v
2019-12-16 09:24,1.033,0.031,0,0,0,0,v
2019-12-16 09:30,1.043,0.036,0,0,0,0,v
2019-12-16 09:36,1.051,0.032,0,0,0,0,v
2019-12-16 09:42,1.064,0.037,0,0,0,0,v
2019-12-16 09:48,1.084,0.032,0,0,0,0,v
2019-12-16 09:54,1.109,0.033,0,0,0,0,v
2019-12-16 10:00,1.131,0.036,0,0,0,0,v
2019-12-16 10:06,1.156,0.028,0,0,0,0,v
2019-12-16 10:12,1.160,0.031,0,0,0,0,v
2019-12-16 10:18,1.164,0.037,0,0,0,0,v
2019-12-16 10:24,1.183,0.031,0,0,0,0,v
2019-12-16 10:30,1.207,0.031,0,0,0,0,v
2019-12-16 10:36,1.233,0.030,0,0,0,0,v
2019-12-16 10:42,1.272,0.026,0,0,0,0,v
2019-12-16 10:48,1.297,0.033,0,0,0,0,v
2019-12-16 10:54,1.307,0.029,0,0,0,0,v
2019-12-16 11:00,1.344,0.037,0,0,0,0,v
